Date,Open,High,Low,Close,Adj Close,Volume
2017-01-31,82.129997,83.279999,82.099998,82.709999,79.475838,7479400
2017-02-01,82.900002,83.089996,82.050003,82.440002,79.216400,7534400
2017-02-02,82.139999,82.699997,81.570000,82.300003,79.081886,11142300
2017-02-03,85.739998,86.820000,85.110001,86.080002,82.714088,28079600
2017-02-06,86.070000,86.099998,85.510002,85.830002,82.473839,9665300
2017-02-07,85.959999,86.349998,85.669998,85.779999,82.425804,8600300
2017-02-08,85.800003,85.839996,85.080002,85.089996,81.762787,7587700
2017-02-09,85.370003,85.769997,84.879997,85.580002,82.233627,6554700
2017-02-10,85.800003,86.139999,85.230003,85.900002,82.541130,10432000
2017-02-13,86.199997,86.699997,86.000000,86.440002,83.059998,6046300
2017-02-14,86.519997,86.970001,86.260002,86.849998,83.453957,5952000
2017-02-15,87.019997,87.540001,86.699997,87.540001,84.277092,8049700
2017-02-16,87.550003,87.680000,86.790001,87.410004,84.151932,8680600
2017-02-17,87.269997,87.680000,86.980003,87.459999,84.200073,5887200
2017-02-21,87.510002,88.040001,87.169998,87.919998,84.642937,9301300
2017-02-22,87.610001,88.150002,87.510002,87.800003,84.527420,8389900
2017-02-23,88.230003,88.489998,87.870003,88.180000,84.893257,6040500
2017-02-24,87.360001,88.430000,87.300003,88.430000,85.133926,5151300
2017-02-27,88.320000,88.379997,87.910004,88.000000,84.719948,6131600
2017-02-28,88.160004,88.379997,87.760002,87.940002,84.662186,8521900
2017-03-01,88.739998,89.139999,88.419998,88.989998,85.673050,11131400
2017-03-02,89.000000,89.129997,88.099998,88.529999,85.230202,10544200
2017-03-03,88.309998,88.910004,88.180000,88.790001,85.480507,5700600
2017-03-06,88.529999,89.269997,88.269997,88.940002,85.624931,7347600
2017-03-07,88.989998,89.300003,88.849998,89.059998,85.740448,5688400
2017-03-08,89.169998,89.300003,88.870003,88.959999,85.644173,5866800
2017-03-09,89.019997,89.500000,88.709999,89.110001,85.788582,5953900
2017-03-10,89.500000,89.860001,89.099998,89.730003,86.385490,12246700
2017-03-13,89.800003,90.309998,89.610001,90.110001,86.751305,8944100
2017-03-14,89.930000,90.029999,89.239998,89.550003,86.212189,6009400
2017-03-15,89.750000,90.099998,89.410004,89.919998,86.568390,6350700
2017-03-16,90.309998,90.330002,89.470001,90.040001,86.683914,9174400
2017-03-17,90.250000,90.629997,90.169998,90.239998,86.876465,8613400
2017-03-20,90.290001,92.050003,88.970001,89.180000,85.855949,9438000
2017-03-21,89.489998,89.709999,88.000000,88.059998,84.777710,11092100
2017-03-22,87.849998,89.040001,87.849998,88.519997,85.220573,7828600
2017-03-23,88.470001,89.389999,88.419998,88.860001,85.547890,7710700
2017-03-24,89.059998,89.610001,88.970001,89.190002,85.865593,7597600
2017-03-27,88.309998,88.989998,88.070000,88.949997,85.634544,5230000
2017-03-28,89.120003,89.419998,88.489998,89.120003,85.798195,7045500
2017-03-29,88.989998,89.389999,88.559998,89.180000,85.855949,4738000
2017-03-30,89.080002,89.099998,88.599998,89.010002,85.692299,6227100
2017-03-31,88.980003,89.349998,88.870003,88.870003,85.557526,6429800
2017-04-03,89.139999,89.459999,88.400002,89.360001,86.029251,9125800
2017-04-04,89.010002,89.330002,88.660004,88.779999,85.470894,4859900
2017-04-05,89.129997,90.199997,88.949997,89.029999,85.711563,7251600
2017-04-06,89.000000,89.260002,88.779999,89.089996,85.769333,8473900
2017-04-07,88.970001,89.239998,88.519997,88.739998,85.432365,5439500
2017-04-10,88.620003,89.250000,88.519997,88.860001,85.547890,5999400
2017-04-11,88.599998,88.849998,88.129997,88.849998,85.538239,7058500
2017-04-12,88.699997,89.209999,88.559998,88.680000,85.374626,5912500
2017-04-13,88.470001,89.779999,88.430000,88.870003,85.557526,7242700
2017-04-17,89.089996,89.900002,88.750000,89.809998,86.462479,6122800
2017-04-18,89.639999,89.919998,89.239998,89.730003,86.385490,6823500
2017-04-19,90.089996,90.620003,89.599998,89.750000,86.404716,7301300
2017-04-20,90.139999,91.500000,89.900002,91.150002,87.752541,12178300
2017-04-21,92.769997,92.800003,91.019997,91.150002,87.752541,19442600
2017-04-24,92.150002,92.500000,91.010002,91.849998,88.426460,11705400
2017-04-25,91.989998,92.349998,91.580002,92.110001,88.676765,7769200
2017-04-26,92.019997,92.480003,91.750000,91.820000,88.397583,11295200
2017-04-27,91.949997,92.000000,91.279999,91.599998,88.185783,5856800
2017-04-28,91.389999,91.550003,90.980003,91.220001,87.819931,6888500
2017-05-01,91.290001,91.669998,91.139999,91.260002,87.858437,9042100
2017-05-02,91.620003,92.750000,91.529999,92.540001,89.090736,11627700
2017-05-03,92.400002,92.550003,91.980003,92.440002,88.994453,4909000
2017-05-04,92.699997,92.849998,92.250000,92.620003,89.167747,5257000
2017-05-05,92.900002,92.980003,91.760002,92.089996,88.657494,8844500
2017-05-08,92.050003,92.160004,91.519997,91.919998,88.493843,5223600
2017-05-09,91.900002,92.139999,91.830002,92.000000,88.570862,3969500
2017-05-10,91.699997,92.410004,91.680000,92.250000,88.811539,6747600
2017-05-11,92.120003,92.309998,91.620003,92.099998,88.667130,7052200
2017-05-12,92.190002,92.779999,91.980003,92.730003,89.273651,5898800
2017-05-15,92.730003,93.419998,92.720001,93.230003,89.755020,7040100
2017-05-16,93.349998,93.720001,92.970001,93.150002,89.677986,5497400
2017-05-17,92.480003,92.760002,91.709999,91.760002,88.496559,8240200
2017-05-18,91.360001,92.480003,91.360001,91.709999,88.448326,8239800
2017-05-19,91.980003,92.809998,91.709999,92.480003,89.190971,9361300
2017-05-22,92.529999,93.599998,92.430000,93.309998,89.991440,9186200
2017-05-23,93.559998,94.070000,93.470001,93.860001,90.521873,7616100
2017-05-24,94.019997,94.989998,94.019997,94.809998,91.438072,6825300
2017-05-25,95.089996,95.379997,94.889999,95.040001,91.659904,7262400
2017-05-26,95.000000,95.120003,94.389999,94.669998,91.303070,4133900
2017-05-30,94.660004,94.879997,94.339996,94.720001,91.351288,6292700
2017-05-31,95.080002,95.529999,94.459999,95.230003,91.843147,9866000
2017-06-01,95.400002,95.449997,94.610001,95.400002,92.007095,8911900
2017-06-02,95.410004,96.190002,95.410004,96.150002,92.730446,8570200
2017-06-05,96.320000,96.589996,96.110001,96.550003,93.116211,14510500
2017-06-06,96.269997,96.599998,95.559998,95.790001,92.383232,7030300
2017-06-07,96.029999,96.220001,95.760002,96.089996,92.672562,6720300
2017-06-08,95.870003,96.120003,95.290001,96.089996,92.672562,7720300
2017-06-09,96.089996,96.250000,93.709999,94.559998,91.196968,16887100
2017-06-12,93.690002,94.040001,92.800003,93.500000,90.174698,15610000
2017-06-13,94.000000,95.339996,93.970001,95.080002,91.698494,8700100
2017-06-14,95.320000,96.000000,94.949997,95.320000,91.929977,6347000
2017-06-15,94.440002,94.529999,93.529999,94.169998,90.820847,12793900
2017-06-16,94.309998,94.440002,93.739998,94.169998,90.820847,14705100
2017-06-19,94.750000,94.849998,94.250000,94.790001,91.418808,5984300
2017-06-20,94.790001,94.959999,94.330002,94.379997,91.023399,5626700
2017-06-21,94.610001,94.769997,94.070000,94.540001,91.177704,5611400
2017-06-22,94.489998,94.510002,93.870003,93.949997,90.608696,5846500
2017-06-23,94.160004,95.650002,93.889999,95.580002,92.180702,11637300
2017-06-26,95.800003,96.269997,95.099998,95.220001,91.833519,6970800
2017-06-27,95.150002,95.339996,94.629997,94.900002,91.524879,6283600
2017-06-28,95.150002,96.400002,94.660004,96.230003,92.807587,5571300
2017-06-29,95.790001,95.790001,94.010002,94.419998,91.061951,8872500
2017-06-30,94.379997,94.620003,93.779999,93.779999,90.444733,9036600
2017-07-03,94.379997,94.410004,93.349998,93.349998,90.030045,6197700
2017-07-05,93.750000,94.400002,93.720001,94.010002,90.666542,9339600
2017-07-06,93.449997,93.970001,93.190002,93.250000,89.933601,8215700
2017-07-07,93.500000,94.410004,93.500000,93.919998,90.579727,6175800
2017-07-10,94.150002,95.370003,94.150002,95.089996,91.708130,8851800
2017-07-11,95.080002,95.629997,94.930000,95.410004,92.016762,5554100
2017-07-12,95.980003,96.449997,95.629997,96.180000,92.759354,5974800
2017-07-13,96.419998,96.650002,95.769997,95.940002,92.527885,6721700
2017-07-14,96.139999,97.370003,96.120003,96.930000,93.482689,6195800
2017-07-17,97.110001,97.290001,96.589996,96.830002,93.386253,5914900
2017-07-18,96.849998,97.750000,96.610001,97.580002,94.109573,7435000
2017-07-19,97.639999,98.330002,97.550003,98.250000,94.755737,6390400
2017-07-20,99.110001,99.139999,97.930000,98.110001,94.620728,8572900
2017-07-21,99.599998,100.489998,99.089996,99.599998,96.057732,17400200
2017-07-24,99.550003,100.419998,99.139999,100.370003,96.800339,9186000
2017-07-25,100.650002,100.849998,99.800003,99.989998,96.433868,6774900
2017-07-26,100.010002,100.989998,99.860001,100.849998,97.263260,7205400
2017-07-27,100.970001,101.180000,98.550003,99.570000,96.028793,10543900
2017-07-28,99.120003,99.589996,98.510002,99.150002,95.623756,6558800
2017-07-31,99.500000,100.000000,99.139999,99.559998,96.019157,7576600
2017-08-01,100.360001,101.070000,99.959999,100.870003,97.282547,6018100
2017-08-02,101.029999,101.279999,100.239998,101.279999,97.677971,5955600
2017-08-03,100.940002,101.099998,100.330002,100.589996,97.012512,5697500
2017-08-04,100.959999,101.339996,100.610001,100.889999,97.301849,4618000
2017-08-07,100.919998,101.540001,100.589996,101.489998,97.880516,7047100
2017-08-08,101.500000,101.720001,100.930000,101.279999,97.677971,6283700
2017-08-09,100.760002,101.300003,100.599998,100.970001,97.379028,6902100
2017-08-10,100.540001,100.879997,99.430000,99.489998,95.951660,8560800
2017-08-11,99.550003,100.300003,99.529999,100.089996,96.530289,5268200
2017-08-14,100.980003,102.110001,100.750000,101.870003,98.246979,5657600
2017-08-15,102.360001,102.779999,101.970001,102.629997,98.979973,5386000
2017-08-16,102.760002,103.930000,102.639999,103.320000,99.805885,13408300
2017-08-17,103.330002,103.529999,102.160004,102.160004,98.685349,7381600
2017-08-18,102.080002,103.089996,101.940002,102.510002,99.023453,5670900
2017-08-21,102.620003,103.349998,102.330002,103.220001,99.709282,5395000
2017-08-22,103.440002,104.199997,103.139999,104.070000,100.530396,5481000
2017-08-23,103.769997,103.970001,102.989998,103.180000,99.670662,5057200
2017-08-24,103.320000,103.500000,102.639999,103.220001,99.709282,4082300
2017-08-25,103.650002,103.879997,103.160004,103.349998,99.834877,4467400
2017-08-28,103.650002,103.830002,103.260002,103.779999,100.250237,3919900
2017-08-29,102.919998,104.070000,102.639999,103.769997,100.240585,7135300
2017-08-30,103.699997,104.000000,103.519997,103.730003,100.201965,8712700
2017-08-31,104.059998,104.190002,103.029999,103.519997,99.999077,13766000
2017-09-01,104.040001,104.080002,103.440002,103.900002,100.366158,4466800
2017-09-05,103.400002,103.459999,102.260002,103.010002,99.506454,6337500
2017-09-06,103.339996,103.750000,103.099998,103.180000,99.670662,6372200
2017-09-07,103.709999,105.440002,103.610001,104.559998,101.003716,6508600
2017-09-08,104.330002,104.769997,104.059998,104.430000,100.878113,5787200
2017-09-11,105.480003,106.150002,105.150002,106.150002,102.539635,6956000
2017-09-12,106.639999,106.639999,105.760002,106.209999,102.597610,5212400
2017-09-13,106.260002,106.260002,105.239998,105.830002,102.230537,6215700
2017-09-14,105.500000,106.839996,105.500000,106.080002,102.472023,8154000
2017-09-15,105.739998,106.139999,104.949997,105.300003,101.718552,12622900
2017-09-18,105.349998,105.519997,104.620003,104.830002,101.264534,7330300
2017-09-19,105.129997,105.930000,104.830002,105.410004,101.824799,9754400
2017-09-20,105.500000,105.769997,104.459999,104.970001,101.399780,8198600
2017-09-21,105.000000,105.610001,104.650002,105.309998,101.728203,4777600
2017-09-22,105.209999,105.680000,105.059998,105.559998,101.969711,4959400
2017-09-25,105.500000,105.650002,102.750000,103.019997,99.516090,9395300
2017-09-26,103.110001,104.019997,102.879997,102.940002,99.438812,6263600
2017-09-27,103.070000,104.120003,102.900002,103.889999,100.356514,8337400
2017-09-28,103.750000,104.980003,103.739998,104.580002,101.023026,5947800
2017-09-29,104.750000,105.430000,104.690002,105.239998,101.660599,7676300
2017-10-02,105.540001,105.989998,105.099998,105.440002,101.853798,4885600
2017-10-03,105.650002,105.900002,105.290001,105.589996,101.998672,4411100
2017-10-04,105.709999,105.739998,104.900002,105.309998,101.728203,4146800
2017-10-05,105.599998,106.250000,105.150002,106.239998,102.626587,4396100
2017-10-06,106.290001,106.959999,105.870003,106.730003,103.099899,4587000
2017-10-09,106.599998,107.650002,106.540001,107.010002,103.370392,4787000
2017-10-10,107.580002,107.599998,106.820000,107.309998,103.660202,4015600
2017-10-11,107.699997,108.589996,107.599998,108.440002,104.751740,6473100
2017-10-12,108.500000,108.709999,107.900002,108.110001,104.432976,6496100
2017-10-13,108.500000,109.260002,108.400002,108.660004,104.964287,5154600
2017-10-16,108.790001,109.050003,107.160004,108.300003,104.616516,5552200
2017-10-17,108.250000,108.419998,107.300003,107.540001,103.882362,5979400
2017-10-18,107.620003,108.000000,107.459999,107.800003,104.133514,4817300
2017-10-19,107.269997,107.779999,106.900002,107.019997,103.380051,10840200
2017-10-20,107.699997,107.699997,106.970001,107.550003,103.892021,7848900
2017-10-23,108.050003,108.230003,107.099998,107.529999,103.872681,6316700
2017-10-24,107.559998,108.639999,107.180000,108.410004,104.722778,10511200
2017-10-25,109.410004,110.610001,108.000000,109.489998,105.766037,13261300
2017-10-26,110.379997,110.739998,109.669998,109.800003,106.065506,7380100
2017-10-27,110.070000,110.129997,108.690002,109.709999,105.978561,7862700
2017-10-30,109.669998,110.239998,108.919998,110.040001,106.297340,5148600
2017-10-31,110.580002,110.690002,108.660004,109.980003,106.239365,8002500
2017-11-01,110.500000,111.400002,110.419998,111.070000,107.292290,6167300
2017-11-02,111.019997,111.370003,110.199997,110.980003,107.205376,5506600
2017-11-03,110.940002,111.419998,110.510002,111.360001,107.572403,3757600
2017-11-06,111.360001,112.150002,111.199997,111.919998,108.113396,4094700
2017-11-07,112.250000,112.470001,111.559998,112.089996,108.277588,3697900
2017-11-08,112.010002,112.910004,111.820000,112.470001,108.644676,4417800
2017-11-09,111.800003,112.220001,110.930000,112.139999,108.325897,4334700
2017-11-10,111.709999,111.980003,111.279999,111.879997,108.074745,4198900
2017-11-13,111.550003,111.860001,111.339996,111.400002,107.611084,7185600
2017-11-14,111.080002,112.040001,110.809998,111.980003,108.171371,5679600
2017-11-15,111.339996,111.870003,110.139999,110.250000,106.500198,6895100
2017-11-16,110.750000,111.440002,110.570000,111.019997,107.434021,5655100
2017-11-17,110.690002,110.910004,109.699997,109.820000,106.272766,8812400
2017-11-20,109.949997,110.680000,109.690002,109.949997,106.398582,6873200
2017-11-21,110.449997,111.489998,110.300003,111.449997,107.850121,6456500
2017-11-22,111.500000,111.660004,110.699997,110.820000,107.240479,4067600
2017-11-24,111.309998,112.160004,111.139999,111.970001,108.353325,3045600
2017-11-27,112.000000,112.540001,111.910004,112.379997,108.750092,6620500
2017-11-28,112.599998,113.620003,112.559998,113.360001,109.698433,6671300
2017-11-29,113.620003,113.620003,106.900002,109.860001,106.311501,14505400
2017-11-30,110.500000,112.589996,110.029999,112.589996,108.953300,18533300
2017-12-01,112.379997,112.440002,109.760002,110.730003,107.153389,13101800
2017-12-04,111.330002,111.449997,106.970001,107.430000,103.959984,18909100
2017-12-05,108.889999,109.239998,106.599998,108.580002,105.072807,12081500
2017-12-06,108.489998,110.169998,108.260002,109.739998,106.195358,7532100
2017-12-07,109.769997,111.410004,109.449997,111.400002,107.801750,7384900
2017-12-08,112.129997,112.610001,111.820000,112.599998,108.962967,7594900
2017-12-11,112.500000,113.349998,112.160004,112.370003,108.740402,7538600
2017-12-12,112.370003,113.730003,112.000000,113.459999,109.795204,8754400
2017-12-13,113.750000,114.370003,113.190002,113.309998,109.650040,8088900
2017-12-14,113.550003,114.089996,112.919998,112.919998,109.272636,9815600
2017-12-15,113.970001,114.199997,112.389999,113.820000,110.143578,16388000
2017-12-18,114.690002,114.750000,113.250000,113.550003,109.882309,8961800
2017-12-19,113.279999,113.279999,112.080002,112.139999,108.517845,7899400
2017-12-20,112.720001,113.099998,111.989998,112.120003,108.498489,6201900
2017-12-21,112.599998,113.099998,112.320000,112.410004,108.779129,8866400
2017-12-22,112.389999,113.110001,112.250000,112.690002,109.050072,6190100
2017-12-26,112.070000,113.440002,112.070000,112.989998,109.340401,3948900
2017-12-27,112.690002,114.070000,112.650002,114.019997,110.337128,7073100
2017-12-28,114.300003,114.919998,113.989998,114.349998,110.656456,6937100
2017-12-29,114.750000,114.889999,114.019997,114.019997,110.337128,5249000
2018-01-02,114.570000,115.080002,113.949997,114.510002,110.811295,6080900
2018-01-03,114.949997,115.790001,114.660004,115.650002,111.914490,6946100
2018-01-04,116.250000,117.360001,116.029999,116.080002,112.330574,7805300
2018-01-05,116.989998,119.000000,116.419998,118.860001,115.020775,8590500
2018-01-08,118.610001,120.480003,118.070000,119.339996,115.485283,6660700
2018-01-09,119.970001,119.970001,118.660004,119.110001,115.262703,6562400
2018-01-10,118.690002,119.050003,117.459999,118.980003,115.136909,7490300
2018-01-11,118.800003,119.980003,118.680000,119.839996,115.969131,5982100
2018-01-12,120.120003,120.349998,119.709999,120.089996,116.211067,5585800
2018-01-16,121.180000,121.940002,119.910004,120.389999,116.501366,8803800
2018-01-17,121.199997,122.160004,120.730003,121.980003,118.040016,7991500
2018-01-18,122.519997,123.199997,122.029999,123.110001,119.133514,8661000
2018-01-19,123.050003,123.650002,121.919998,122.699997,118.736740,8250700
2018-01-22,122.870003,124.330002,122.400002,124.330002,120.314110,9355000
2018-01-23,124.599998,125.510002,124.209999,124.650002,120.623756,5683300
2018-01-24,125.050003,125.449997,123.709999,124.550003,120.527000,6425200
2018-01-25,125.000000,125.470001,124.629997,125.220001,121.175362,7166400
2018-01-26,125.769997,126.379997,124.760002,126.320000,122.239822,5604900
2018-01-29,126.739998,126.879997,124.690002,124.839996,120.807625,6257900
2018-01-30,123.820000,124.290001,122.839996,123.550003,119.559296,8154400
2018-01-31,123.779999,124.480003,123.040001,124.230003,120.217339,7338200
2018-02-01,124.739998,126.260002,124.099998,125.720001,121.659195,11169700
2018-02-02,123.720001,123.720001,120.699997,120.910004,117.004570,13937700
2018-02-05,118.699997,121.129997,115.010002,116.269997,112.514442,16623900
2018-02-06,115.199997,120.300003,113.250000,119.970001,116.094948,19053300
2018-02-07,120.089996,122.459999,119.209999,119.650002,115.785271,9294000
2018-02-08,119.529999,119.820000,113.540001,113.860001,110.182281,12673400
2018-02-09,114.550003,117.209999,111.019997,116.320000,112.562820,17695500
2018-02-12,117.790001,118.839996,116.879997,118.470001,114.643387,11526300
2018-02-13,117.849998,118.800003,117.129997,118.349998,114.527237,7803900
2018-02-14,117.620003,120.949997,117.500000,120.830002,116.927155,9206400
2018-02-15,121.699997,122.309998,119.970001,122.279999,118.536324,6921300
2018-02-16,121.629997,122.989998,121.570000,121.849998,118.119484,6371400
2018-02-20,121.349998,123.050003,121.019997,122.010002,118.274590,6182800
2018-02-21,122.050003,122.830002,120.410004,120.430000,116.742950,7676100
2018-02-22,120.669998,121.379997,119.620003,120.379997,116.694489,4994000
2018-02-23,121.570000,122.959999,121.220001,122.930000,119.166420,5036900
2018-02-26,123.580002,124.599998,123.320000,124.589996,120.775620,6270500
2018-02-27,124.699997,125.300003,123.349998,123.370003,119.592949,7287200
2018-02-28,123.650002,124.980003,122.879997,122.940002,119.176125,6780900
